flickr_id,mos,width,height,pixfmt,framerate,nb_frames,bitdepth,bitrate
1019_FlyingKite_OppoFind7_VID20150508093000,54.07594,1920,1080,0,30,0,0,0
1019_HelicopterInSky_GS6_20151020_141352,22.84316,1920,1080,0,30,0,0,0
1019_HelicopterInSky_HTCOneVX_VIDEO0132,16.5621,1920,1080,0,30,0,0,0
1019_HelicopterInSky_LGG2_CAM00880,49.06344,1920,1080,0,30,0,0,0
1019_HelicopterInSky_OppoFind7_VID20150508093547,53.70123,1920,1080,0,30,0,0,0
1019_SkateBoardingSkills_GS6_20151019_182541,59.00758,1920,1080,0,30,0,0,0
1019_SkateBoardingSkills_HTCOneVX_VIDEO0106,31.78138,1920,1080,0,30,0,0,0
1019_SkateBoardingSkills_LGG2_CAM00855,54.09498,1920,1080,0,30,0,0,0
1019_SkateBoardingSkills_OppoFind7_VID20150507134738,51.02291,1920,1080,0,30,0,0,0
1024_TableTennisAtBalboa_GS6_20151024_104121,48.8819,1920,1080,0,30,0,0,0
1024_TableTennisAtBalboa_HTCOneVx_VIDEO0138,41.64888,1920,1080,0,30,0,0,0
1024_TableTennisAtBalboa_LGG2_CAM00887,47.09584,1920,1080,0,30,0,0,0
1024_TableTennisAtBalboa_OppoFind7_VID20150512060301,50.92808,1920,1080,0,30,0,0,0
0826_TrainPullsAway_LG_G2_CAM00726,49.77539,1920,1080,0,30,0,0,0
0826_TrainPullsAway_Note4_20150826_175232,57.18274,1920,1080,0,30,0,0,0
0826_TrainPullsAway_OppoFind7_VID20150727213123,58.97647,1920,1080,0,30,0,0,0
0826_TrainPullsAway_iPhone5s_IMG_0423,60.88013,1920,1080,0,30,0,0,0
0827_OldTownFountain_GS5_20150827_180240,66.22997,1920,1080,0,30,0,0,0
0827_OldTownFountain_GS6_20150827_180303,66.09356,1920,1080,0,30,0,0,0
0827_OldTownFountain_Note4_20150827_175314,66.988,1920,1080,0,30,0,0,0
0827_OldTownFountain_iphone5s_IMG_0461,63.71902,1920,1080,0,30,0,0,0
0911duckSwim_gs5_20150911_154802,59.46925,1920,1080,0,30,0,0,0
0911duckSwim_iphone5s_IMG_0136,69.15446,1920,1080,0,30,0,0,0
0911duckSwim_lumia1020_WindowsPhone_20130331_00_06_41_Pro,71.35307,1920,1080,0,30,0,0,0
0911duckSwim_notes4_20150911_153835,71.74875,1920,1080,0,30,0,0,0
0912_football_GS5_20150912_153941,53.23486,1920,1080,0,30,0,0,0
0912_football_Nokia1020_20130306_17_51_35_Pro,57.57359,1920,1080,0,30,0,0,0
0912_football_Note4_20150912_152954,55.62928,1920,1080,0,30,0,0,0
0913taiZi_GS5_20150913_183616,32.89669,1920,1080,0,30,0,0,0
0913taiZi_Note4_20150913_182629,32.93657,1920,1080,0,30,0,0,0
0913taiZi_iPhone5s_IMG_0250,29.54547,1920,1080,0,30,0,0,0
0918_GuysPlayVolleyball_GS6_20150919_093108,65.25655,1920,1080,0,30,0,0,0
0918_GuysPlayVolleyball_HTCOneVX_VIDEO0058,53.1331,1920,1080,0,30,0,0,0
0918_GuysPlayVolleyball_LGG2_CAM00804,59.4869,1920,1080,0,30,0,0,0
0918_GuysPlayVolleyball_OppoFind7_VID20150407045402,51.96402,1920,1080,0,30,0,0,0
0923_DucksInWater_GS5_20150925_163115,50.96259,1920,1080,0,30,0,0,0
0923_DucksInWater_Nokia1020_WP_20130305_19_54_00_Pro,54.1616,1920,1080,0,30,0,0,0
0923_DucksInWater_Note4_20150925_162109,40.52447,1920,1080,0,30,0,0,0
0923_DucksInWater_iphone5_IMG_0272,49.06737,1920,1080,0,30,0,0,0
0923_VerticalAndRollerCoaster_GS5_20150925_152655,55.7479,1920,1080,0,30,0,0,0
0923_VerticalAndRollerCoaster_Nokia1020_WP_20130319_18_36_46_Pro,63.52586,1920,1080,0,30,0,0,0
0923_VerticalAndRollerCoaster_Note4_20150925_151648,55.62892,1920,1080,0,30,0,0,0
0923_VerticalAndRollerCoaster_iphone5_IMG_0258,48.66419,1920,1080,0,30,0,0,0
1006_ParkBus_GS6_20151006_170532,61.53252,1920,1080,0,30,0,0,0
1006_ParkBus_HTCOneVX_VIDEO0100,31.50388,1920,1080,0,30,0,0,0
1006_ParkBus_LGG2_CAM00848,49.14868,1920,1080,0,30,0,0,0
1006_ParkBus_OppoFind7_VID20150424122747,55.31711,1920,1080,0,30,0,0,0
0923_ChasingDucksInWater_GS5_20150925_163521,48.91084,1920,1080,0,30,0,0,0
0923_ChasingDucksInWater_Nokia1020_WP_20130305_19_56_39_Pro,40.70016,1920,1080,0,30,0,0,0
0923_ChasingDucksInWater_Note4_20150925_162515,48.7525,1920,1080,0,30,0,0,0
0923_ChasingDucksInWater_iphone5_IMG_0274,51.11518,1920,1080,0,30,0,0,0
0923_CrazySubmarine_GS5_20150925_161013,62.68393,1920,1080,0,30,0,0,0
0923_CrazySubmarine_Nokia1020_WP_20130305_19_31_30_Pro,59.03867,1920,1080,0,30,0,0,0
0923_CrazySubmarine_Note4_20150925_160005,56.08845,1920,1080,0,30,0,0,0
0923_CrazySubmarine_iphone5_IMG_0268,62.53936,1920,1080,0,30,0,0,0
0923_FollowPigeons_GS5_20150925_165510,55.46437,1920,1080,0,30,0,0,0
0923_FollowPigeons_Nokia1020_WP_20130305_20_16_29_Pro,52.18132,1920,1080,0,30,0,0,0
0923_FollowPigeons_Note4_20150925_164500,52.37351,1920,1080,0,30,0,0,0
0923_FollowPigeons_iphone5_IMG_0279,47.7606,1920,1080,0,30,0,0,0
0923_SwingingArm_GS5_20150925_154945,59.37209,1920,1080,0,30,0,0,0
0923_SwingingArm_Note4_20150925_153938,48.12328,1920,1080,0,30,0,0,0
0923_SwingingArm_iphone5_IMG_0266,59.04852,1920,1080,0,30,0,0,0
0923_WalkingToLunch2_G2_CAM00812,48.77698,1920,1080,0,30,0,0,0
0923_WalkingToLunch2_GS6_20150923_120934,46.5067,1920,1080,0,30,0,0,0
0923_WalkingToLunch2_HTCOneVx_VIDEO0065,22.1116,1920,1080,0,30,0,0,0
0923_WalkingToLunch2_Oppo_VID20150411073225,34.80757,1920,1080,0,30,0,0,0
1019_BollywoodDanceTraining_GS6_20151017_175412,53.77051,1920,1080,0,30,0,0,0
1019_BollywoodDanceTraining_HTCOneVX_VIDEO0103,46.90386,1920,1080,0,30,0,0,0
1019_BollywoodDanceTraining_LGG2_CAM00851,54.37693,1920,1080,0,30,0,0,0
1019_BollywoodDanceTraining_OppoFind7_VID20150505131616,49.18934,1920,1080,0,30,0,0,0
1019_ConstructionBuggy2_GS6_20151020_133229,61.26216,1920,1080,0,30,0,0,0
1019_ConstructionBuggy2_HTCOneVX_VIDEO0119,37.69769,1920,1080,0,30,0,0,0
1019_ConstructionBuggy2_LGG2_CAM00867,42.73349,1920,1080,0,30,0,0,0
1019_ConstructionBuggy2_OppoFind7_VID20150508085425,43.72194,1920,1080,0,30,0,0,0
1019_MetroArrives_GS6_20151020_133409,65.82583,1920,1080,0,30,0,0,0
1019_MetroArrives_HTCOneVX_VIDEO0120,45.26638,1920,1080,0,30,0,0,0
1019_MetroArrives_LGG2_CAM00868,59.05091,1920,1080,0,30,0,0,0
1019_MetroArrives_OppoFind7_VID20150508085607,55.86662,1920,1080,0,30,0,0,0
1019_SkateBoarderStepsOut_GS6_20151019_182712,61.24799,1920,1080,0,30,0,0,0
1019_SkateBoarderStepsOut_HTCOneVX,36.92437,1920,1080,0,30,0,0,0
1019_SkateBoarderStepsOut_LGG2_CAM00857,48.67253,1920,1080,0,30,0,0,0
1019_SkateBoarderStepsOut_OppoFind7_VID20150507134909,40.40425,1920,1080,0,30,0,0,0
