flickr_id,mos,width,height,pixfmt,framerate,nb_frames,bitdepth,bitrate
Test04_Newspaper_D07,32.42,1280,720,0,14.9099958102912,0,0,0
Test04_Newspaper_D08,29.73,1280,720,0,14.9500071760034,0,0,0
Test04_Newspaper_D09,87.46,1280,720,0,30.0400433778226,0,0,0
Test04_Newspaper_D10,52.99,1280,720,0,24.9600015974401,0,0,0
Test04_Newspaper_D11,4.14,1280,720,0,14.2800022848004,0,0,0
Test04_Newspaper_D12,37.95,1280,720,0,29.0999671170372,0,0,0
Test04_Newspaper_D13,64.41,1280,720,0,29.97002997003,0,0,0
Test04_Newspaper_D14,41.92,1280,720,0,23.9800102634444,0,0,0
Test04_Talking_Head_D01,51.43,1280,720,0,23.9900201516169,0,0,0
Test04_Talking_Head_D02,83.6,1280,720,0,25.0,0,0,0
Test04_Talking_Head_D03,77.09,1280,720,0,25.0,0,0,0
Test04_Talking_Head_D04,83.73,1280,720,0,30.0,0,0,0
Test04_Talking_Head_D05,93.38,1280,720,0,29.97002997003,0,0,0
Test04_Talking_Head_D06,1.97,1280,720,0,9.79000440550198,0,0,0
Test04_Talking_Head_D07,31.15,1280,720,0,14.9500295263083,0,0,0
Test04_Talking_Head_D08,38.31,1280,720,0,14.9500071760034,0,0,0
Test04_Talking_Head_D09,75.11,1280,720,0,30.109961579689,0,0,0
Test04_Talking_Head_D10,61.18,1280,720,0,25.0,0,0,0
Test04_Talking_Head_D11,4.5,1280,720,0,14.2699969034107,0,0,0
Test04_Talking_Head_D12,17.06,1280,720,0,29.0999671170372,0,0,0
Test04_Talking_Head_D13,59.4,1280,720,0,29.97002997003,0,0,0
Test04_Talking_Head_D14,52.76,1280,720,0,23.9600155260901,0,0,0
Test05_City_D01,26.07,1280,720,0,30.7990821873508,0,0,0
Test05_City_D02,76.43,1280,720,0,29.97002997003,0,0,0
Test05_City_D03,68.62,1280,720,0,25.0,0,0,0
Test05_City_D04,63.85,1280,720,0,23.977020423626,0,0,0
Test05_City_D05,42.92,1280,720,0,24.0,0,0,0
Test05_City_D06,75.32,1280,720,0,29.6320001896448,0,0,0
Test05_City_D07,66.67,1280,720,0,28.1960187221564,0,0,0
Test05_City_D08,63.76,1280,720,0,30.1990722844994,0,0,0
Test05_City_D09,79.61,1280,720,0,30.0,0,0,0
Test05_City_D10,65.29,1280,720,0,28.6680809586606,0,0,0
Test05_City_D11,73.55,1280,720,0,29.9850074962519,0,0,0
Test05_City_D12,64.24,1280,720,0,24.9830115521445,0,0,0
Test05_City_D13,62.65,1280,720,0,25.0020001600128,0,0,0
Test05_City_D14,64.27,1280,720,0,30.0460004266532,0,0,0
Test05_City_D15,71.29,1280,720,0,29.9330397899898,0,0,0
Test05_City_D16,76.85,1280,720,0,29.7010000326711,0,0,0
Test05_Talking_Head_D01,11.45,1280,720,0,30.7990821873508,0,0,0
Test05_Talking_Head_D02,42.29,1280,720,0,24.0100073710723,0,0,0
Test05_Talking_Head_D03,63.93,1280,720,0,25.0,0,0,0
Test05_Talking_Head_D04,55.0,1280,720,0,23.9760431376968,0,0,0
Test05_Talking_Head_D05,48.27,1280,720,0,24.0,0,0,0
Test05_Talking_Head_D06,33.32,1280,720,0,29.6180456828737,0,0,0
Test05_Talking_Head_D07,43.05,1280,720,0,19.8940047427307,0,0,0
Test05_Talking_Head_D08,27.84,1280,720,0,24.8960589538676,0,0,0
Test05_Talking_Head_D09,33.59,1280,720,0,30.0,0,0,0
Test05_Talking_Head_D10,22.5,1280,720,0,24.9380289979401,0,0,0
Test05_Talking_Head_D11,23.3,1280,720,0,24.9430052330425,0,0,0
Test05_Talking_Head_D12,35.12,1280,720,0,24.9840102334506,0,0,0
Test05_Talking_Head_D13,27.91,1280,720,0,25.0020001600128,0,0,0
Test05_Talking_Head_D14,18.45,1280,720,0,24.9570115476092,0,0,0
Test05_Talking_Head_D15,36.1,1280,720,0,29.9670362601139,0,0,0
Test05_Talking_Head_D16,45.88,1280,720,0,29.7010000326711,0,0,0
Test05_Television_D01,46.8,1280,720,0,30.7980387808904,0,0,0
Test05_Television_D02,65.4,1280,720,0,24.0100073710723,0,0,0
Test05_Television_D03,83.25,1280,720,0,25.0,0,0,0
Test05_Television_D04,80.15,1280,720,0,23.977020423626,0,0,0
Test05_Television_D05,69.78,1280,720,0,24.0,0,0,0
Test05_Television_D06,71.0,1280,720,0,17.123023789017,0,0,0
Test05_Television_D07,73.71,1280,720,0,17.1000094050052,0,0,0
Test05_Television_D08,61.01,1280,720,0,20.3790088057697,0,0,0
Test05_Television_D09,68.07,1280,720,0,30.0,0,0,0
Test05_Television_D10,60.05,1280,720,0,24.9360390598116,0,0,0
Test05_Television_D11,56.29,1280,720,0,24.9410145007058,0,0,0
Test05_Television_D12,68.36,1280,720,0,24.9810144290339,0,0,0
Test05_Television_D13,61.84,1280,720,0,25.0,0,0,0
Test05_Television_D14,67.29,1280,720,0,24.9450585086347,0,0,0
Test05_Television_D15,63.92,1280,720,0,29.6780818462141,0,0,0
Test05_Television_D16,72.57,1280,720,0,29.6920048338584,0,0,0
Test06_City_D01,17.23,1280,720,0,30.8000308000308,0,0,0
Test06_City_D02,72.11,1280,720,0,29.97002997003,0,0,0
Test06_City_D03,71.76,1280,720,0,29.9730542242524,0,0,0
Test06_City_D04,67.94,1280,720,0,25.0,0,0,0
Test06_City_D05,61.12,1280,720,0,28.6560047225096,0,0,0
Test06_City_D06,55.78,1280,720,0,23.6260283228828,0,0,0
Test06_City_D07,58.78,1280,720,0,29.6480773221857,0,0,0
Test06_City_D08,72.68,1280,720,0,30.0,0,0,0
Test06_City_D09,-0.85,1280,720,0,14.9147769644253,0,0,0
Test06_City_D10,23.58,1280,720,0,27.1340230802,0,0,0
Test06_City_D11,62.03,1280,720,0,29.843085058761,0,0,0
Test06_City_D12,53.03,1280,720,0,24.9850089946032,0,0,0
Test06_City_D13,64.28,1280,720,0,27.5050196660891,0,0,0
Test06_City_D14,72.46,1280,720,0,29.848073306868,0,0,0
Test06_City_D15,71.95,1280,720,0,29.8540435809328,0,0,0
Test06_City_D16,58.33,1280,720,0,29.736062707409,0,0,0
Test06_Talking_head_D01,10.93,1280,720,0,30.8000308000308,0,0,0
Test06_Talking_head_D02,28.81,1280,720,0,24.0090273943003,0,0,0
Test06_Talking_head_D03,28.29,1280,720,0,24.0040134710524,0,0,0
Test06_Talking_head_D04,39.1,1280,720,0,25.0,0,0,0
Test06_Talking_head_D05,27.85,1280,720,0,17.123023789017,0,0,0
Test06_Talking_head_D06,33.68,1280,720,0,23.7640326612865,0,0,0
Test06_Talking_head_D07,22.59,1280,720,0,14.8650034709783,0,0,0
Test06_Talking_head_D08,23.61,1280,720,0,30.0,0,0,0
Test06_Talking_head_D09,7.23,1280,720,0,12.1732101729083,0,0,0
Test06_Talking_head_D10,14.77,1280,720,0,24.9380289979401,0,0,0
Test06_Talking_head_D11,23.8,1280,720,0,29.753049687593,0,0,0
Test06_Talking_head_D12,22.48,1280,720,0,24.9810144290339,0,0,0
Test06_Talking_head_D13,23.7,1280,720,0,24.9430052330425,0,0,0
Test06_Talking_head_D14,31.73,1280,720,0,29.7630563087262,0,0,0
Test06_Talking_head_D15,33.46,1280,720,0,29.8130127838199,0,0,0
Test06_Talking_head_D16,20.54,1280,720,0,29.918084285227,0,0,0
Test06_Television_D01,14.9,1280,720,0,30.7990821873508,0,0,0
Test06_Television_D02,57.48,1280,720,0,24.0100073710723,0,0,0
Test06_Television_D03,53.44,1280,720,0,24.0030339834955,0,0,0
Test06_Television_D04,76.79,1280,720,0,25.0,0,0,0
Test06_Television_D05,45.07,1280,720,0,17.123023789017,0,0,0
Test06_Television_D06,61.99,1280,720,0,19.9420086388781,0,0,0
Test06_Television_D07,32.99,1280,720,0,14.8280172420184,0,0,0
Test06_Television_D08,62.56,1280,720,0,30.0,0,0,0
Test06_Television_D09,0.58,1280,720,0,10.6707414671416,0,0,0
Test06_Television_D10,23.31,1280,720,0,24.9380289979401,0,0,0
Test06_Television_D11,42.32,1280,720,0,29.843085058761,0,0,0
Test06_Television_D12,57.39,1280,720,0,24.9830115521445,0,0,0
Test06_Television_D13,47.76,1280,720,0,24.9420098271519,0,0,0
Test06_Television_D14,58.85,1280,720,0,29.8650101541035,0,0,0
Test06_Television_D15,73.35,1280,720,0,29.7310234310196,0,0,0
Test06_Television_D16,33.02,1280,720,0,28.9720709236296,0,0,0
